Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-04-21,18.43857208694573,18.446904212933813,17.9803162819349,18.07196807861328,3651300,0.0,0,,,,,,,,,,17.296905517578125
2017-04-24,18.346921744786894,18.455236203455847,18.01364465366258,18.146955490112305,4085000,0.0,0,0.00414937715542818,1.0041493771554282,,,,,,,,17.322065353393555
2017-04-25,18.230272989662407,18.33858903406784,18.121958534447447,18.29692840576172,2723500,0.0,0,0.00826435683556559,1.0124480259244515,,,,,,,,17.6911563873291
2017-04-26,18.363583752871104,18.480230323214425,18.22194080780121,18.31359100341797,3481300,0.0,0,0.0009106773162539383,1.013370039375547,,,,,,,,17.875699996948242
2017-04-27,18.45523667128642,18.64687080489191,18.34692220987175,18.638540267944336,2402900,0.0,0,0.017743612624401273,1.0313508847994008,,,,,,,,17.858924865722656
2017-04-28,18.62187072027285,18.62187072027285,18.155282913551968,18.17194557189941,5143400,0.0,0,-0.02503386474140379,1.0055321862484055,,,,,,,,17.741487503051758
2017-05-01,18.22193831451209,18.28026159170344,18.071963265054283,18.17194557189941,4702400,0.0,0,0.0,1.0055321862484055,,,,,,,,17.884092330932617
2017-05-02,18.246940077861485,18.380250930786133,18.171952524442528,18.380250930786133,4751600,0.0,0,0.01146301908414471,1.0170586208890926,,,,,,,,17.875699996948242
2017-05-03,18.563556286159955,18.655206512895514,16.905501006891498,17.26377296447754,13380900,0.0,0,-0.06074334733039699,0.9552790758250519,,,,17.780353759893508,,,,18.51321792602539
2017-05-04,17.380412994622812,17.622038228692833,17.288761221773772,17.397075653076172,5982800,0.0,0,0.007721526972865211,0.9626552889756488,,,,17.780353759893508,,,,19.142349243164062
2017-05-05,17.44707164436325,17.888663164801756,17.438739518990204,17.88033103942871,4849500,0.0,0,0.027777966595615045,0.9893958954359064,,,,17.780353759893508,,,,19.16751480102539
2017-05-08,17.888665625025162,18.130292526503123,17.7886832851789,18.021976470947266,3985600,0.0,0,0.007921857330616788,0.9972337485630476,,,,17.780353759893508,,,,19.251405715942383
2017-05-09,18.063635287643145,18.81350911786941,17.97198349433877,18.73852157592773,9417700,0.0,0,0.039759518393312154,1.0368832821314717,,,,17.859505062380453,,,,18.98297500610352
2017-05-10,18.68853084042932,18.988481015087856,18.446903957689827,18.95515251159668,4233000,0.0,0,0.011560727178564711,1.0488704068722083,,,,17.946991010989677,,,,18.966196060180664
2017-05-11,18.86350145363958,18.94682112643432,18.230274165266337,18.563552856445312,4693300,0.0,0,-0.02065927219059771,1.0272015076439724,,,,17.946991010989677,,,,18.790037155151367
2017-05-12,18.521608453594,18.521608453594,17.900866331141163,17.984750747680664,5434700,0.15,0,-0.03117948989832986,0.995173888612838,,,,17.946991010989677,,,,18.52161026000977
2017-05-15,18.03507989289188,18.177682914182995,17.82536966157918,17.90925407409668,3259600,0.0,0,-0.004197815952146078,0.9909963317880598,,,,17.946991010989677,,,,18.48805809020996
2017-05-16,17.81698326385282,17.884090482173907,17.288514119569538,17.355621337890625,5239000,0.0,0,-0.030913221394676005,0.9603614427821837,,,,18.1384975673287,,,,18.664215087890625
2017-05-17,17.355620677691363,17.397562087560754,17.07041461068527,17.129133224487305,5028700,0.0,0,-0.013049841834751996,0.947828877849682,,,,18.029447812886563,,,,18.957807540893555
2017-05-18,17.16268683979828,17.33045568709288,16.994919592465983,17.07880401611328,3245800,0.0,0,-0.0029382227176606435,0.9450439455083293,18.023503589630128,19.081871481368744,16.96513569789151,17.99170030377692,,,,19.08363342285156
2017-05-19,17.11235800160326,17.506614339851264,16.927813536866637,17.380786895751953,3580200,0.0,0,0.017681734584796605,0.9617539617237765,17.98894453048706,19.083640590991433,16.89424846998269,17.958147275977247,,,,19.159130096435547
2017-05-22,17.380786645163763,17.598885518505732,17.35562243667664,17.40595245361328,2525400,0.0,0,0.0014478951967058507,0.9631464806653691,17.95189437866211,19.072822766797305,16.830965990526916,17.958147275977247,,,,19.16751480102539
2017-05-23,17.48144712395088,17.498224328475374,17.20462964914588,17.229795455932617,2781400,0.0,0,-0.010120503210043874,0.9533989536160528,17.898537731170656,19.050199456716218,16.746876005625094,17.937317331650476,,,,19.28495407104492
2017-05-24,17.2297949313268,17.2297949313268,17.028471683087258,17.120744705200195,3505000,0.0,0,-0.006329195898542861,0.947364704869151,17.838895416259767,19.021868815341875,16.65592201717766,17.724710995230318,,,,19.42755889892578
2017-05-25,17.27173951068876,17.40595396750141,17.011699200609574,17.028474807739258,4084400,0.0,0,-0.005389362381702512,0.9422590131669766,17.758392143249512,18.931732284340015,16.58505200215901,17.552748225524816,,,,19.51144218444824
2017-05-26,17.09558126307707,17.422730386731306,17.03686264087213,17.364011764526367,2861500,0.0,0,0.019704463293131358,0.9608257213045475,17.71799545288086,18.887181507107172,16.548809398654548,17.40595200952027,17.946991010989677,,,19.444334030151367
2017-05-30,17.36401274674585,17.515002812401317,17.28012831029556,17.296905517578125,3468700,0.0,0,-0.0038646741235994764,0.9571124430021329,17.674243450164795,18.837618498677887,16.510868401651702,17.263349527686184,17.946991010989677,,,18.899089813232425
2017-05-31,17.36400836100616,17.36400836100616,17.17946232743499,17.322065353393555,5045500,0.0,0,0.0014545859541095219,0.9585046453182273,17.621334171295167,18.746686625319867,16.495981717270467,17.263349527686184,17.946991010989677,,,19.2346248626709
2017-06-01,17.447891735269188,17.858925223229885,17.355620315489734,17.6911563873291,3386300,0.0,0,0.021307565027933517,0.9789280453779218,17.642703342437745,18.756124807374693,16.529281877500797,17.393369380048263,17.946991010989677,,,19.217845916748047
2017-06-02,17.82536998849952,17.959584411004194,17.632436956144314,17.875699996948242,3676300,0.0,0,0.010431404571795921,0.9891396398659362,17.666634559631348,18.778465988816922,16.554803130445773,17.485641805806885,17.946991010989677,,,19.03330421447754
2017-06-05,17.78342905107483,17.884089070630488,17.649214625025838,17.858924865722656,2592600,0.0,0,-0.0009384321301235676,0.9882113994467072,17.665564250946044,18.776603108004874,16.554525393887214,17.485641805806885,17.946991010989677,,,19.1759090423584
2017-06-06,17.758264707679157,17.85053773316756,17.632438872898252,17.741487503051758,2708100,0.0,0,-0.00657583609057566,0.9817130832611073,17.65153980255127,18.751127641345132,16.551951963757407,17.485641805806885,17.946991010989677,,,19.335285186767575
2017-06-07,17.791819296216584,17.984753968801236,17.78343229302645,17.884092330932617,3244900,0.0,0,0.008037929618716078,0.9896040239301328,17.608818340301514,18.595608460840822,16.622028219762207,17.498226584705407,17.946991010989677,,,19.03330421447754
2017-06-08,17.884088598350047,18.102187434910675,17.858924394106747,17.875699996948242,2487100,0.0,0,-0.0004692625059791178,0.9891396398659363,17.55484571456909,18.335796609474013,16.773894819664168,17.569525037891403,17.946991010989677,,,19.226238250732425
2017-06-09,17.808591460334902,18.53838372835791,17.741484254076855,18.51321792602539,5453300,0.0,0,0.035663942065820464,1.0244162586771217,17.552328968048094,18.320338955246303,16.784318980849886,17.858923027896452,17.958147275977247,,,19.150739669799805
2017-06-12,18.462888556433107,19.234622254928755,18.45449995536704,19.142349243164062,7757600,0.0,0,0.0339828180952948,1.0592288100496088,17.610208892822264,18.634734840816865,16.585682944827663,18.20704229118187,18.081217895897694,,,19.41916847229004
2017-06-13,19.16751480102539,19.28495201452308,18.79842435865289,19.16751480102539,4021400,0.0,0,0.001314653574733704,1.0606213289912014,17.6731219291687,18.90027992464202,16.44596393369538,18.320286165006408,18.106382775694858,,,19.51144218444824
2017-06-14,19.17590988176515,19.27656992735974,18.99136379823744,19.251405715942383,3238900,0.0,0,0.004376723627859347,1.0652633754220089,17.76791114807129,19.165355655672794,16.370466640469783,18.458694485333695,18.106382775694858,,,19.75470352172852
2017-06-15,19.108802461792216,19.2094625063881,18.865537754087462,18.98297500610352,3500300,0.0,0,-0.013943434250963449,1.0504099455868527,17.860603237152098,19.32146439562582,16.399742078678376,18.458695443710667,18.106382775694858,,,19.494665145874023
2017-06-16,18.907477444508395,19.27656634300901,18.4293367169722,18.966196060180664,11704300,0.0,0,-0.0008838944326408082,1.049481494083958,17.95497283935547,19.445498250530495,16.464447428180446,18.458695443710667,18.106382775694858,,,19.771486282348636
2017-06-19,18.999747394829317,18.999747394829317,18.613881321803728,18.790037155151367,5462100,0.0,0,-0.009288046188615562,1.039733861492809,18.025435352325438,19.534051357943635,16.51681934670724,18.51321813429997,18.106382775694858,,,19.62049102783203
2017-06-20,18.790039139146348,18.798427741614656,18.38739582044148,18.52161026000977,4525800,0.0,0,-0.014285596825869384,1.0248806427413186,18.081218242645264,19.576385109097053,16.586051376193474,18.51321813429997,18.106382775694858,,,19.39400291442871
2017-06-21,18.51322229852382,18.613883931666408,18.362230648791137,18.48805809020996,2847400,0.0,0,-0.0018115147294860412,1.0230240563610276,18.14413137435913,19.59548011683919,16.69278263187907,18.51321813429997,18.106382775694858,,,19.519834518432617
2017-06-22,18.50483482566746,18.71454510755387,18.3622317699862,18.664215087890625,2548100,0.0,0,0.009528150377996925,1.032771583410344,18.221304893493652,19.6088429534622,16.833766833525104,18.823591331657106,18.106382775694858,,,19.226238250732425
2017-06-23,18.647435656744957,18.982971747741896,18.555164231697223,18.957807540893555,3735800,0.0,0,0.015730233048665054,1.0490173211034275,18.31777153015137,19.625296673907954,17.010246386394783,18.823591331657106,18.106382775694858,,,19.32689666748047
