Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-04-21,46.25515324232359,46.52367354509083,46.03860290561664,46.32444763183594,5224400,0.0,0,,,,,,,,,,46.7142333984375
2017-04-24,46.644941992449326,46.77487351838545,46.350433397383945,46.38508224487305,9783300,0.0,0,0.0013089117331523958,1.0013089117331524,,,,,,,,46.731563568115234
2017-04-25,46.47170071210928,47.05205399261886,46.47170071210928,46.72289657592773,9321100,0.0,0,0.00728282272458447,1.0086012670298516,,,,,,,,47.23395538330078
2017-04-26,46.81818075938731,47.33790353478899,46.523672177948434,46.575645446777344,9453900,0.0,0,-0.0031515839115644484,1.005422575503497,,,,,,,,47.61508560180664
2017-04-27,47.95289623142068,48.61987151397484,47.31190592601306,48.22141647338867,15317800,0.0,0,0.035335442178508814,1.0409496267851681,,,,,,,,45.35430145263672
2017-04-28,48.24740995732751,48.793117666314366,47.96156196071208,48.55057907104492,8248700,0.0,0,0.006826066543231812,1.048055218205756,,,,,,,,44.74794769287109
2017-05-01,48.80178759724359,49.226227742257166,48.429320726403965,48.77580261230469,7420300,0.0,0,0.004638946549539336,1.0529170903439784,,,,,,,,45.53620529174805
2017-05-02,48.80178052738264,49.19157176647828,48.11748071922537,48.46396255493164,17278100,0.0,0,-0.006393335233285891,1.0461854384125533,,,,,,,,45.77873992919922
2017-05-03,48.06551340724307,48.14347165936087,47.398537984523166,47.69304656982422,10651100,0.0,0,-0.01590699448551336,1.0295437724129004,,,,47.632415323936904,,,,46.55832290649414
2017-05-04,47.701701765975294,48.117477962424296,47.59775854293691,47.80564498901367,6205100,0.0,0,0.002360898019475588,1.0319744202661534,,,,47.78833056982056,,,,47.08670425415039
2017-05-05,47.85762635432124,47.92692405094164,47.60642716051638,47.7710075378418,5938300,0.0,0,-0.0007245473035628613,1.0312267059826037,,,,47.848964227183224,,,,46.9394416809082
2017-05-08,47.63241259397295,47.79698965713813,47.2426213345861,47.5890998840332,4730500,0.0,0,-0.0038079090893047285,1.0272998884357587,,,,47.874949960102796,,,,47.22529602050781
2017-05-09,47.53711990748664,48.0568392743504,47.42451283309127,47.91824722290039,7134600,0.0,0,0.0069164438846136544,1.0344051504667946,,,,48.234424538421635,,,,47.01741027832031
2017-05-10,47.79699320915995,47.90960031563915,47.53713345168925,47.76234436035156,6361400,0.0,0,-0.0032535176385650733,1.0310396950643284,,,,48.234424538421635,,,,47.17332458496094
2017-05-11,47.76234436035157,48.21276948197229,47.5457940117433,47.76234436035156,6810200,0.0,0,0.0,1.0310396950643284,,,,48.234424538421635,,,,47.83163833618164
2017-05-12,47.81430915182222,47.97022563950596,47.4678273337927,47.66705322265625,5177000,0.0,0,-0.0019951101431783247,1.028982657310686,,,,48.21709655053219,,,,48.21276473999024
2017-05-15,47.66706163188028,47.84030257145749,47.49382399659916,47.72769546508789,4935000,0.0,0,0.0012722045591611053,1.0302917337386144,,,,47.72769540827919,,,,48.567909240722656
2017-05-16,47.64107331372705,47.88360862958589,46.948112908204735,47.11268997192383,9259500,0.0,0,-0.012885715247113239,1.017015687836204,,,,47.58044119508851,,,,49.6593132019043
2017-05-17,47.11268427642909,47.31191016241368,46.51500661847536,47.130008697509766,7724300,0.0,0,0.0003676021385374817,1.0173895449779788,,,,47.36388805022382,,,,49.061641693115234
2017-05-18,46.94811491792525,47.1993141082727,46.1858567870726,46.58430862426758,12419900,0.0,0,-0.011578611766117075,1.0056095864217722,47.52716617584228,48.947632510702675,46.10669984098189,47.19931313452244,,,,49.30418014526367
2017-05-19,46.6189572471179,47.017409082389946,46.6189572471179,46.79219818115234,8640900,0.0,0,0.00446265197497131,1.0100972720286674,47.550553703308104,48.904162776938755,46.19694462967745,47.19931313452244,,,,48.42065048217773
2017-05-22,46.79219395750375,47.06937810522074,46.67092630591452,46.86148834228516,4462800,0.0,0,0.0014808058570912053,1.0115930299853193,47.57437400817871,48.85941334323473,46.28933467312269,47.19931313452244,,,,48.3946533203125
2017-05-23,46.91346244628772,47.14733719465298,46.89613802370928,46.95677185058594,7187100,0.0,0,0.002033300940098348,1.0136499030441855,47.58606777191162,48.843567110804614,46.32856843301863,47.19931313452244,,,,48.35136032104492
2017-05-24,47.16466144907399,47.16466144907399,46.315784571531616,46.618953704833984,6460700,0.0,0,-0.007194237006472148,1.006357465400098,47.588233184814456,48.83882079874832,46.33764557088059,47.07804121328928,,,,48.26473617553711
2017-05-25,46.6795893054354,47.27727033993878,46.50634837798086,47.11268997192383,8493100,0.0,0,0.01059089121167145,1.0170156878362038,47.53279685974121,48.764138989626986,46.301454729855436,47.034732708329244,,,,48.741153717041016
2017-05-26,47.09535696647775,47.48514815614416,46.6882446610886,46.74887847900391,4968200,0.0,0,-0.007722154967944372,1.009162135089902,47.44271183013916,48.62516426660364,46.26025939367468,47.034732708329244,47.632415323936904,,,49.151100158691406
2017-05-30,46.7142333984375,46.98275697388355,46.56697746858143,46.7142333984375,7137500,0.0,0,-0.0007410890206055454,1.008414256111576,47.3396333694458,48.389970794356024,46.289295944535574,46.83550247160838,47.70604226466489,,,48.21780776977539
2017-05-31,46.89614063533198,47.07804212609194,46.65360531431869,46.731563568115234,8140700,0.0,0,0.00037098264098478495,1.008788360295515,47.25301342010498,48.19749023307322,46.30853660713674,46.83550247160838,47.70604226466489,,,48.76731872558594
2017-06-01,46.77486975603286,47.23395538330078,46.670926526222246,47.23395538330078,6561600,0.0,0,0.010750588613481105,1.0196334289551203,47.23005886077881,48.15246299471884,46.307654726838784,46.90046636383789,47.70604226466489,,,48.78476333618164
2017-06-02,47.389871417736295,47.78832321503531,47.21663050021196,47.61508560180664,7470900,0.0,0,0.008068987985719422,1.0278608388431971,47.220530891418456,48.12244592665466,46.31861585618225,47.052053893283464,47.70604226466489,,,48.261417388916016
2017-06-05,46.56698131294559,47.08670408533151,45.2243699334663,45.35430145263672,18743100,0.0,0,-0.04748041761546562,0.9790575769643394,47.0996955871582,48.28178115420867,45.91761002010773,46.506346574250806,47.22529883786173,,,48.00846862792969
2017-06-06,45.30231585578336,45.38893794642272,44.72196271782674,44.74794769287109,11724700,0.0,0,-0.01336926686874107,0.9659682949380402,46.9576379776001,48.50215939464156,45.41311656055864,46.25514296643102,46.974095230041954,,,47.685733795166016
2017-06-07,44.921203118356686,45.54486915576537,44.66134337086839,45.53620529174805,10562700,0.0,0,0.017615502822323714,0.9829843121637964,46.83853588104248,48.43544775757888,45.241624004506086,46.22483329295185,46.926457568673335,,,48.10441207885742
2017-06-08,45.53620460908561,46.22050446717292,45.51888018560665,45.77873992919922,8687200,0.0,0,0.005326193429980863,0.9882198767490176,46.739355659484865,48.340882931300904,45.137828387668826,46.22483329295185,46.43705642642034,,,47.7903938293457
2017-06-09,45.709445973737765,46.93078975408977,45.60550273617264,46.55832290649414,7553100,0.0,0,0.017029367311127697,1.005048636014334,46.679154586791995,48.21058139817683,45.14772777540716,46.22483329295185,46.43705642642034,,,47.74679183959961
2017-06-12,46.55832092059675,47.08670425415038,46.333110031429136,47.08670425415039,8766700,0.0,0,0.011348805426635078,1.0164547374287656,46.6501371383667,48.12598286972408,45.17429140700932,46.22483329295185,46.43705642642034,,,48.03462600708008
2017-06-13,46.9394416809082,47.05204876173295,46.68824584501577,46.9394416809082,4776800,0.0,0,-0.003127476759624881,1.0132757988602465,46.610724449157715,48.00857751032976,45.21287138798567,46.22483329295185,46.43705642642034,,,48.35736083984375
2017-06-14,46.98276071004098,47.47649519451748,46.8874780368445,47.22529602050781,5622400,0.0,0,0.006089853849196469,1.0194465003842332,46.61635475158691,48.02322576105614,45.20948374211768,46.22483329295185,46.43705642642034,,,48.54053497314453
2017-06-15,47.199315081046194,47.40720156373853,46.792199371354265,47.01741027832031,5679700,0.0,0,-0.004401999769302112,1.014958897124726,46.61072483062744,48.0101294871412,45.21132017411368,46.06891928269293,46.43705642642034,,,48.49692153930664
2017-06-16,47.22529785534992,47.29459224490597,46.43705476141135,47.17332458496094,12535400,0.0,0,0.003316097286466535,1.0183245995693564,46.64017562866211,48.06097879181975,45.21937246550446,46.06891928269293,46.43705642642034,,,48.80221176147461
2017-06-19,47.17332347723029,47.961566552659214,47.05205582013288,47.83163833618164,6210600,0.0,0,0.013955212124917127,1.032535535368368,46.69214763641357,48.20545891834656,45.17883635448059,46.3114549617638,46.315784505187175,,,48.82837677001953
2017-06-20,47.87494675807491,48.8624157219184,47.72769081727073,48.21276473999024,7461100,0.0,0,0.007968081735563404,1.0407628629090568,46.75971145629883,48.413002588036676,45.106420324560986,47.19064795376252,46.761879546393395,,,47.3106689453125
2017-06-21,48.29072507414745,49.00967377790532,48.16079355043587,48.567909240722656,8783600,0.0,0,0.007366192390079629,1.048429322389695,46.84026832580567,48.67339480305022,45.00714184856111,47.30758825703898,46.83550857438685,,,48.209075927734375
2017-06-22,48.741138799157405,50.15304758994217,48.63719558701657,49.6593132019043,8289600,0.0,0,0.022471709782115434,1.0719893218494962,46.99228630065918,49.19768925233077,44.786883348987594,48.24307881068565,47.40719548040528,,,49.630836486816406
2017-06-23,49.60734944387836,49.685307693987376,48.71516315152743,49.061641693115234,20794800,0.0,0,-0.012035436462019877,1.0590874624784128,47.08973388671875,49.4747481963062,44.70471957713129,48.29505117567676,47.40719548040528,,,48.94176483154297
2017-06-26,49.130942515575626,49.60735260580971,48.81044563120159,49.30418014526367,5595900,0.0,0,0.0049435453804325125,1.064323109411022,47.21749897003174,49.78465362873458,44.6503443113289,48.29505117567676,47.40719548040528,,,48.1741828918457
2017-06-27,49.200229613096205,49.25220287687564,48.37733777688046,48.42065048217773,5477500,0.0,0,-0.01791997474621465,1.0452504661685638,47.30281982421875,49.91094559281051,44.69469405562699,48.29505117567676,47.40719548040528,,,48.409698486328125
2017-06-28,48.6371918691615,48.8364177206588,48.30803453419885,48.3946533203125,5126300,0.0,0,-0.0005369023671996098,1.0446892687189613,47.38597431182861,50.02214719458956,44.749801429067666,48.29505117567676,47.40719548040528,,,48.80221176147461
2017-06-29,48.42931857669732,48.61988393591341,48.06551558651678,48.35136032104492,5037800,0.0,0,-0.0008945822791834868,1.043754708211912,47.44184455871582,50.11027983918181,44.77340927824984,48.60255170503753,47.40719548040528,,,49.10749435424805
2017-06-30,48.49861091666679,48.56790530054097,48.2300873314522,48.26473617553711,4679700,0.0,0,-0.0017915554998378935,1.0418847637239332,47.474327087402344,50.16637550955285,44.78227866525184,48.94036920360645,47.40719548040528,,,49.63956451416016
2017-07-03,48.741153717041016,49.26953710560969,48.66319545800144,48.741153717041016,6257600,0.0,0,0.009870923975864976,1.0521691290182642,47.64366970062256,50.20236128980107,45.08497811144405,49.10928158822948,47.40719548040528,,,50.06696701049805
2017-07-05,49.0813221529957,49.18599082521781,48.45330346494886,49.151100158691406,5887400,0.39,0,0.008410683998788082,1.0610185910757168,47.863827323913576,50.125452152836985,45.602202494990166,49.10928158822948,47.40719548040528,47.33357401613307,,49.360443115234375
2017-07-06,48.93304996459101,49.02899765637128,48.14802974770839,48.21780776977539,5546100,0.0,0,-0.01898822988504323,1.0408717261560665,47.99790744781494,49.99093465590946,46.004880239720414,48.87541164025208,47.40719548040528,47.27077236813663,,49.48255920410156
2017-07-07,48.4184186727064,48.84582107111597,48.04335560779352,48.76731872558594,5487500,0.0,0,0.01139643175886973,1.052733949752941,48.147336387634276,49.88107083558629,46.41360193968226,48.82535410680161,47.40719548040528,47.27077236813663,,50.25886154174805
2017-07-10,48.9330436936701,49.12493905263866,48.688815656697365,48.78476333618164,4050800,0.0,0,0.0003577110870880418,1.0531105243585217,48.25865840911865,49.848423556971,46.668893261266305,48.65644635670161,47.40719548040528,47.30325431425139,,50.47691345214844
