Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-04-21,524.4366685448308,527.1146430225065,515.956416032191,526.2219848632812,175262,0.0,0.0,,,,,,,,,,371.7920837402344
2017-04-24,532.0242608518016,532.0242608518016,519.5270466707191,524.8829956054688,97984,0.0,0.0,-0.002544533098822188,0.9974554669011778,,,,,,,,392.76947021484375
2017-04-25,526.2219427557648,528.4535879752549,518.1880199656003,525.3292846679688,179246,0.0,0.0,0.000850263899262238,0.9983035672758056,,,,,,,,394.5548095703125
2017-04-26,519.9733340313732,537.3801666727668,519.9733340313732,523.9902954101562,172818,0.0,0.0,-0.0025488570633537266,0.9957590341769834,,,,,,,,392.3232421875
2017-04-27,491.8545373130184,499.88845897511845,448.1142971526955,470.8770751953125,527100,0.0,0.0,-0.1013629845439582,0.8948259265861951,,,,,,,,393.2158508300781
2017-04-28,475.7867087506233,476.2330377456989,459.27253593282495,461.5041809082031,136608,0.0,0.0,-0.019905182861624016,0.8770142528881747,,,,,,,,394.5548095703125
2017-05-01,459.718901203464,464.62852053670485,452.57763671875,452.57763671875,154846,0.0,0.0,-0.019342282386015208,0.8600507955522515,,,,,,,,361.0801696777344
2017-05-02,452.5776043052903,462.8431712668501,439.18773435542965,445.4363403320313,171434,0.0,0.0,-0.01577916319174333,0.8464799136960438,,,,,,,,357.50958251953125
2017-05-03,443.6510453324418,449.00699356583146,430.70750376841687,445.8826904296875,209702,0.0,0.0,0.0010020513757891258,0.8473281300581408,,,,484.04383522059186,,,,372.2384338378906
2017-05-04,437.8487609670132,439.1877480036096,416.87129739367,423.1199035644531,213484,0.0,0.0,-0.05105106646615587,0.8040711253718991,,,,477.12573203321836,,,,387.5235290527344
2017-05-05,424.0125719831125,455.2556036029208,421.3345978442719,454.3629455566406,206272,0.0,0.0,0.07383968877140834,0.8634434870194362,,,,477.12573203321836,,,,404.1573791503906
2017-05-08,450.7923057711854,452.5776218336456,433.3854741621991,437.4024353027344,191370,0.0,0.0,-0.03732811053315077,0.8312127730968455,,,,477.12573203321836,,,,383.0279235839844
2017-05-09,447.2217134045016,449.00702962567726,432.4928545798025,442.7584228515625,168748,0.0,0.0,0.01224498794827511,0.8413909634858687,,,,458.3798781843942,,,,366.3941040039063
2017-05-10,449.00697865205655,464.62849381390737,444.99001761043775,455.2555847167969,240488,0.0,0.0,0.028225689722054526,0.8651398037561614,,,,446.55216756968446,,,,366.8436279296875
2017-05-11,467.7528678484359,467.7528678484359,437.848819999347,440.52679443359375,198482,0.0,0.0,-0.032352794293266096,0.8371501136503217,,,,442.3120826210529,,,,371.3392639160156
2017-05-12,440.5267441749572,441.8657312393189,424.9052284240722,428.4758605957031,145032,0.0,0.0,-0.027355734066948356,0.8142492577671878,,,,442.3120826210529,,,,357.85235595703125
2017-05-15,446.7753926919276,458.8262774098917,441.419443928388,448.1143798828125,209248,0.0,0.0,0.0458334321560292,0.8515690958811574,,,,442.3120826210529,,,,333.5759582519531
2017-05-16,452.5776039372566,458.3798809108112,443.2046949799761,451.2386169433594,124162,0.0,0.0,0.00697196341113604,0.8575062044596949,,,,442.3120826210529,,,,343.4663391113281
2017-05-17,451.2386772203149,451.2386772203149,429.3685533985588,431.1538696289063,172312,0.0,0.0,-0.04451025812131271,0.8193383819585668,,,,444.5437328463539,,,,353.80633544921875
2017-05-18,425.7978534252209,441.41936796388205,414.1932997679298,438.7413940429688,150116,0.0,0.0,0.0175981823393887,0.8337572482019333,461.3926345825195,528.9957927526235,393.7894764124155,440.9730838081829,,,,356.5036926269531
2017-05-19,444.54372089806617,471.3234631208412,441.8657466757887,469.53814697265625,203826,0.0,0.0,0.0701934062931644,0.8922815094748423,458.5584426879883,519.3971546223626,397.7197307536141,442.75838144438546,,,,360.9993286132813
2017-05-22,475.7867282009864,479.8036893208822,456.5945806281512,460.6115417480469,190212,0.0,0.0,-0.019011458988292262,0.8753179361514498,455.34486999511716,507.98534954339004,402.7043904468443,446.99849454440596,,,,365.4949340820313
2017-05-23,454.3630101037404,459.71895914229134,449.0070610651894,449.8997192382813,165150,0.0,0.0,-0.02325565371009508,0.8549618453420765,451.5733917236328,493.15714548514643,409.9896379621192,446.99849454440596,,,,365.9445495605469
2017-05-24,450.3460340258319,459.7189445456956,435.1708455651002,440.52679443359375,242980,0.0,0.0,-0.020833364422980116,0.8371501136503214,447.4002166748047,472.3628567780173,422.4375765715921,446.99849454440596,,,,365.9445495605469
2017-05-25,440.9730977809176,448.5606915686459,396.7865221935584,398.5718383789063,406198,0.0,0.0,-0.0952381480191935,0.7574214872122075,443.7849548339844,474.4591057169469,413.11080395102186,438.2951057572203,,,,387.5235290527344
2017-05-26,398.1254652622768,401.2497682407924,384.7355953543527,390.5378723144531,384248,0.0,0.0,-0.02015688337924071,0.74215423062554,440.23663940429685,477.6500924988917,402.823186309702,432.2696423376175,461.0578810135597,,,348.86114501953125
2017-05-30,388.75258696007705,395.4475224415939,365.0971482587176,371.7920837402344,294856,0.0,0.0,-0.04799992498326777,0.7065308832294992,436.1973617553711,483.63346437204825,388.76125913869396,422.45041878979987,451.2386574657422,,,336.7229309082031
2017-05-31,365.9897336092862,396.7864307056774,357.509483684193,392.76947021484375,393680,0.0,0.0,0.05642235914109994,0.7463950224673526,433.5640182495117,484.4188037256411,382.7092327733823,418.6565865025376,447.4448251784799,,,325.03424072265625
2017-06-01,392.3231647198017,403.927717942458,387.41354604867786,394.5548095703125,197852,0.0,0.0,0.004545514585164057,0.7497877719282717,430.997624206543,484.2570696046279,377.7381788084581,418.6565865025376,447.4448251784799,,,332.6767883300781
2017-06-02,392.76957124573374,397.67919088630543,382.9503319645904,392.3232421875,162286,0.0,0.0,-0.005655912255239759,0.7455470380801937,429.4577911376953,485.2865396271964,373.62904264819423,418.6565865025376,428.6989713296557,,,335.37420654296875
2017-06-05,389.64521881346,395.8938248425418,383.3966127843781,393.2158508300781,102178,0.0,0.0,0.0022751867506016765,0.7472432968231841,426.4004364013672,483.13852096511545,369.6623518376189,408.61422141324215,418.6565865025376,,,338.0715637207031
2017-06-06,391.8768357496995,397.2327833909255,377.1479797363281,394.5548095703125,126140,0.0,0.0,0.0034051494552109762,0.7497877719282716,424.25805511474607,482.40636100063966,366.1097492288525,408.6142141149443,418.6565865025376,,,350.6593322753906
2017-06-07,387.4135813105976,393.215858450042,354.83156352756345,361.0801696777344,239628,0.0,0.0,-0.08484154566265067,0.686174618438922,420.1741424560547,483.82638419666284,356.5219007154466,401.69612754810464,417.3176264242228,,,349.7602233886719
2017-06-08,366.43616385584914,371.7921126576399,354.8316081186359,357.50958251953125,186356,0.0,0.0,-0.009888627119539417,0.6793892934982873,415.2868423461914,482.3700008097402,348.2036838826426,379.37964073501075,417.3176264242228,,,338.970703125
2017-06-09,357.95590400238405,383.8429893292397,352.59995531406906,372.2384338378906,211244,0.0,0.0,0.041198479812928346,0.7073790995915961,411.87242431640624,480.4208841028541,343.3239645299584,378.26383662826356,416.2018223174756,,,338.5211486816406
2017-06-12,378.9818271362588,392.0191616403531,377.6331373599732,387.5235290527344,244854,3.0,0.0,0.04106264647970326,0.7364259574852565,409.82480773925784,478.7165359582644,340.9330795202513,378.26383662826356,416.2018223174756,,,360.5497741699219
2017-06-13,387.9731014536008,407.30432203587753,384.8261585681139,404.1573791503906,162648,0.0,0.0,0.04292345844990675,0.7680359064728077,407.62695770263673,474.2347841960186,341.01913120925485,379.9521386749733,416.2018223174756,,,352.9071350097656
2017-06-14,400.5608919170541,401.9095817888287,375.8349109345199,383.0279235839844,180512,0.0,0.0,-0.05228026668923891,0.727882784455498,404.21642303466797,468.4609083734037,339.97193769593224,379.9521386749733,416.2018223174756,,,345.7141418457031
2017-06-15,374.03668040644175,386.1748899869392,364.1462874149252,366.3941040039063,201736,0.0,0.0,-0.043427172161329075,0.6962728934616815,400.97843475341796,465.9975106601513,335.9593588466846,379.9521386749733,416.2018223174756,,,342.11767578125
2017-06-16,366.8436279296875,369.0914442772959,357.852362539254,366.8436279296875,190260,0.0,0.0,0.0012268863523425821,0.6971271411721758,397.38354644775393,461.59008111520717,333.1770117803007,379.9521386749733,416.2018223174756,,,359.6506042480469
2017-06-19,368.6418842749792,378.9818395656188,365.0453780869306,371.3392639160156,109406,0.0,0.0,0.01225491093221276,0.7056703721956689,392.4736022949219,448.2363406511079,336.7108639387358,379.9521386749733,416.2018223174756,,,354.255859375
2017-06-20,363.24711509206185,366.3940579208297,352.4575968220006,357.85235595703125,216290,0.0,0.0,-0.036319638857351344,0.6800406791251895,387.3356430053711,435.36024101314536,339.3110449975968,379.88095942893904,416.1306430714414,,,353.80633544921875
2017-06-21,354.7054326964838,354.7054326964838,321.8873128145531,333.5759582519531,299526,0.0,0.0,-0.06783914455489315,0.6339073011908081,381.5194549560547,425.81950202891295,337.2194078831964,364.59581742521533,400.8455010677177,,,354.255859375
2017-06-22,334.92463696065374,345.2645921956806,332.6768206052131,343.4663391113281,148340,0.0,0.0,0.029649561410851843,0.6527023746462522,376.6664321899414,414.8244879793704,338.5083764005124,364.59581742521533,400.8455010677177,,,346.61328125
2017-06-23,344.3655056595954,354.2558987725342,342.5672523663338,353.80633544921875,204506,0.0,0.0,0.030104831712603808,0.6723518697933946,374.428157043457,412.43367442982526,336.4226396570888,364.59581742521533,400.8455010677177,,,338.0715637207031
2017-06-26,355.60456603773,365.9445218137955,349.76024320778,356.5036926269531,145590,0.0,0.0,0.007623823847895839,0.6774777620125028,372.72644805908203,410.74219770371894,334.7106984144451,361.8984473016909,400.8455010677177,,,345.7141418457031
2017-06-27,355.6045690325099,365.0453982988597,351.1089360485338,360.9993286132813,200448,0.0,0.0,0.012610349007050603,0.686020993035996,372.1868103027344,410.5488916968785,333.82472890859026,354.03110140074614,400.8455010677177,,,335.37420654296875
2017-06-28,360.9993014364958,372.687946314888,360.9993014364958,365.4949340820313,204466,0.0,0.0,0.012453223904928423,0.6945641660657546,370.8230834960938,408.0725988966751,333.5735680955124,350.434576190086,390.80313597842223,,,340.3194274902344
2017-06-29,367.2932395466423,379.8810127501992,365.0454229031499,365.9445495605469,139728,0.0,0.0,0.0012301551583602244,0.6954185877574525,369.39257049560547,405.0323149119373,333.75282607927363,350.88416278237617,390.80312868012436,,,316.9421691894531
2017-06-30,369.0914928614361,371.7888728336269,357.85240964397457,365.9445495605469,148560,0.0,0.0,0.0,0.6954185877574525,368.0736358642578,402.1213413911465,334.0259303373692,350.88416278237617,385.22400219159954,,,316.9421691894531
2017-07-03,369.0914354434976,391.1200351228293,367.2931824084501,387.5235290527344,105504,0.0,0.0,0.05896789422906035,0.7364259574852564,367.7890197753906,401.069590588114,334.5084489626672,356.5036739686912,364.59581742521533,,,313.7951354980469
2017-07-05,379.8810148730721,381.679268197915,346.6133283634776,348.86114501953125,230726,0.0,0.0,-0.09976783636263264,0.6629543330656723,365.50433654785155,397.34889582556514,333.65977727013797,361.8984278640212,364.59581742521533,446.6637616755886,,306.152587890625
2017-07-06,352.90721063142786,355.60459058529864,336.273367582558,336.7229309082031,176042,0.0,0.0,-0.034793826382266135,0.6398876151016143,364.286474609375,398.515238917822,330.05771030092797,363.69670135269365,364.59581742521533,436.84453812777105,,305.7030639648437
2017-07-07,328.6307468440688,329.5298733744219,311.54734276735934,325.03424072265625,241234,0.0,0.0,-0.03471308043684562,0.6176751448480506,362.66270751953124,400.91426359311225,324.4111514459502,351.3336889450943,359.42583240161844,433.0507058405087,,298.5100402832031
2017-07-10,323.23596055314346,334.0254780124974,321.43770764325114,332.6767883300781,108100,0.0,0.0,0.023513053856818456,0.632198573794881,360.68462524414065,400.81714374793654,320.55210674034475,351.3336889450943,359.42583240161844,433.0507058405087,,296.7117614746094
2017-07-11,332.67682686567946,342.117655736192,326.38294095200445,335.37420654296875,157334,0.0,0.0,0.008108224882267034,0.6373245820014584,358.07715911865233,397.66262854091923,318.49168969638544,351.3336889450943,359.42583240161844,423.67777891609666,,281.8761901855469
2017-07-12,343.91588596587485,351.1088979599324,329.97942522738845,338.0715637207031,143890,0.0,0.0,0.00804282835444825,0.6424504742205666,354.77286834716796,389.0431549706711,320.50258172366483,351.3336889450943,359.42583240161844,413.6354039578899,,285.4726867675781
2017-07-13,338.97068786621094,352.0080220149113,337.1724348801833,350.6593322753906,107754,0.0,0.0,0.03723403535083136,0.6663714978888535,353.1544387817383,384.8698022916462,321.4390752718304,351.3336889450943,359.42583240161844,413.63540030874094,,295.3631286621094
2017-07-14,351.55847646522034,354.70541934918015,344.8150274281637,349.7602233886719,125604,0.0,0.0,-0.002564052354986579,0.6646628864803957,352.32274475097654,383.46684466843664,321.17864483351644,351.3336889450943,359.42583240161844,409.5068769861637,,290.867431640625
2017-07-17,347.9619684598806,353.80629092755305,337.6220133247679,338.970703125,132660,0.0,0.0,-0.030848334207752348,0.6441591436227592,350.92909851074216,381.8404843211893,320.017712700295,346.6133054826372,359.42583240161844,398.3486335796168,,298.95965576171875
2017-07-18,343.91590802318075,345.7141611370274,334.9246424539473,338.5211486816406,101864,0.0,0.0,-0.0013262339170166948,0.6433048379185302,349.28819274902344,379.1466431202405,319.42974237780635,333.575966676329,359.42583240161844,397.2328294728696,,300.7578125
2017-07-19,338.5211720074204,370.4401669775756,338.5211720074204,360.5497741699219,221564,0.0,0.0,0.0650731145574539,0.685166687331767,349.42306365966795,379.4608108404462,319.3853164788897,340.99375487246743,359.42583240161844,397.2328294728696,,297.61090087890625
