Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-04-21,13.094385421765134,13.332464933095949,12.995186098399238,13.163825988769531,268979,0.0,0,,,,,,,,,,12.55870532989502
2017-04-24,13.332463575013074,13.332463575013074,13.15390443272545,13.20350456237793,175888,0.0,0,0.0030142128619938813,1.0030142128619939,,,,,,,,12.72734546661377
2017-04-25,13.322544772261594,13.471344220383838,13.23326472497072,13.253104209899902,249647,0.0,0,0.003756551700925037,1.0067820876093725,,,,,,,,13.01502513885498
2017-04-26,13.213424330181072,13.288816454414826,12.995185265143338,13.054704666137695,376149,0.0,0,-0.014970043290990276,0.9917105161732667,,,,,,,,13.01502513885498
2017-04-27,13.034865553285911,13.143985088920028,12.80670532017695,13.114225387573242,283001,0.0,0,0.004559331134463385,0.9962320528060302,,,,,,,,12.886065483093262
2017-04-28,13.094384677785207,13.233264857859409,12.905905311868066,13.044784545898438,160989,0.0,0,-0.005295077644509982,0.9909569267344728,,,,,,,,12.856305122375488
2017-05-01,13.054704411142971,13.62014343976387,13.00510428058729,13.471343994140623,635067,0.0,0,0.032699616213769156,1.023360837923066,,,,,,,,12.925745010375977
2017-05-02,13.511024073068882,13.749103567368044,13.337424087042647,13.649904251098633,645449,0.0,0,0.01325482127363653,1.0369253029281753,,,,,,,,13.213424682617188
2017-05-03,13.649904876573096,13.68958479410786,13.292784672716357,13.391984939575195,355720,0.0,0,-0.018895320199969756,1.0173322673058969,,,,13.277904443772497,,,,13.391984939575195
2017-05-04,13.391984957851154,13.461424577120791,13.124144804593078,13.292784690856934,505086,0.0,0,-0.007407434309839367,1.0097964453645485,,,,13.277904443772497,,,,13.491185188293455
2017-05-05,13.292784206688404,14.02686407441144,12.836464698014655,13.342384338378906,1167529,0.0,0,0.0037313210644334127,1.0135643201119273,,,,13.416784697294196,,,,13.729265213012695
2017-05-08,13.411825239172654,13.43166472472256,13.054705038835818,13.114225387573242,311012,0.0,0,-0.01710031318385674,0.9962320528060306,,,,13.416784697294196,,,,13.233264923095703
2017-05-09,13.1340642862894,13.233264547738193,12.776945047952609,13.173744201660156,678989,0.0,0,0.004538492539811978,1.0007534445456123,,,,13.401904561182025,,,,13.421744346618652
2017-05-10,13.104305389497863,13.163825739224189,12.79678531699228,12.99518585205078,282094,0.0,0,-0.013554107843302021,0.9871891244336851,,,,13.401904561182025,,,,13.501103401184082
2017-05-11,12.89598560333252,12.965425223077968,12.74718614786546,12.89598560333252,240322,0.0,0,-0.00763361523626116,0.9796533024923368,,,,13.387025111138449,,,,13.570544242858888
2017-05-12,13.044783979519236,13.28286441302999,12.895984536363327,13.005104064941406,301763,0.0,0,0.008461428615482491,0.9879425689792974,,,,13.387025111138449,,,,13.62014389038086
2017-05-15,13.044785089709888,13.272945327483065,12.9753454697999,13.18366527557373,264610,0.0,0,0.013730087028959836,1.0015071064309973,,,,13.387025111138449,,,,13.759024620056152
2017-05-16,13.19358479517654,13.372143943526458,13.134064448364022,13.352304458618164,271593,0.0,0,0.012791524930239495,1.0143179095507213,,,,13.387025111138449,,,,13.82846450805664
