Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-04-21,132.1185664145182,133.06274259782322,131.40099770172105,132.26963806152344,629500,0.0,0,,,,,,,,,,135.88580322265625
2017-04-24,135.96138216131246,136.49956954772117,133.63870221031598,133.79922485351562,623600,0.0,0,0.01156415647921194,1.011564156479212,,,,,,,,135.03607177734375
2017-04-25,134.82835732881568,135.1965854516574,133.36488141245025,133.57260131835938,535200,0.0,0,-0.0016937582067785284,1.0098508113874922,,,,,,,,138.0196533203125
2017-04-26,133.47816649731882,134.77169751085583,133.47816649731882,133.65756225585938,425100,0.0,0,0.0006360656052322167,1.0104931427550317,,,,,,,,136.8300018310547
2017-04-27,134.27128873244502,135.1965772710618,132.08079327794204,132.4018096923828,293300,0.0,0,-0.009395297522131085,1.000999259034775,,,,,,,,137.39649963378906
2017-04-28,132.74169689937668,133.03438914657966,130.54176514826176,130.72116088867188,377700,0.0,0,-0.012693548582271563,0.9882930263093992,,,,,,,,134.86610412597656
2017-05-01,131.72199531522577,132.60952310576803,130.4190421652866,131.7975311279297,329400,0.0,0,0.008234093332253112,0.9964307233276457,,,,,,,,135.81973266601562
2017-05-02,131.78811558774964,132.4301484877288,129.62594402408692,129.8336639404297,393100,0.0,0,-0.014900637141630257,0.9815832706825682,,,,,,,,139.00160217285156
2017-05-03,129.17274654679764,130.19245859476516,128.34186686171614,129.35214233398438,623000,0.0,0,-0.003708757743032254,0.9779428161269933,,,,132.42071820471864,,,,144.166259765625
2017-05-04,130.25856808866874,131.0611092957897,129.3427159293172,129.81480407714844,483800,0.0,0,0.0035767613494137596,0.9814406841936532,,,,132.42071820471864,,,,144.4211883544922
2017-05-05,130.3435427813275,130.3435427813275,128.53072599073192,129.33326721191406,389200,0.0,0,-0.0037094141046363216,0.9778001142768413,,,,131.76922615668678,,,,144.2701416015625
2017-05-08,129.4937571613169,130.19245272015266,128.7101036110496,129.5881805419922,348700,0.0,0,0.0019709803639340606,0.9797273391019334,,,,131.76922206638898,,,,142.74998474121094
2017-05-09,129.99417366862002,130.2963169711526,127.83201648694052,128.78562927246094,384200,0.0,0,-0.0061930900347133555,0.973659799481405,,,,131.51429687900117,,,,138.06686401367188
2017-05-10,128.4268132350586,132.52453328813735,128.14355757642127,132.279052734375,748800,0.0,0,0.027125879507280404,1.0000711778832203,,,,130.4332028167601,,,,136.02748107910156
2017-05-11,131.89197280347602,133.0344179126208,129.371024133355,131.4293212890625,625500,0.0,0,-0.006423779334274626,0.9936469413179304,,,,130.43321719978064,,,,134.18634033203125
2017-05-12,130.6550967479332,133.5631609408854,129.56928556032338,133.4876251220703,732300,0.0,0,0.015660918072313734,1.0092083646587156,,,,130.69758871391298,,,,132.26963806152344
2017-05-15,133.8275182989989,136.12185918146932,133.80863074407387,134.2996063232422,571300,0.0,0,0.0060828200399052346,1.0153471975237016,,,,131.97693783420493,,,,129.2576904296875
2017-05-16,134.2146080948634,134.8188801381332,132.91165505570845,134.3845672607422,371200,0.0,0,0.0006326223868111658,1.015989528891241,,,,131.97693783420493,,,,129.0499725341797
2017-05-17,131.6936909970476,132.54345821256018,129.03112163187305,130.15469360351562,734100,0.0,0,-0.03147588851493244,0.9840103557475216,,,,131.97693783420493,,,,128.464599609375
2017-05-18,129.87141373762103,132.60008184454412,129.87141373762103,131.48594665527344,305700,0.0,0,0.010228236991691952,0.9940750468683863,131.62240142822264,135.23413624370747,128.01066661273782,131.97693783420493,,,,129.31434631347656
