Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-04-21,5.175000190734863,5.199999809265137,5.114999771118164,5.125,190000,0,0,,,,,,,,,,4.675000190734863
2017-04-24,5.175000190734863,5.175000190734863,4.775000095367432,5.150000095367432,71200,0,0,0.004878067388767171,1.0048780673887672,,,,,,,,4.775000095367432
2017-04-25,5.125,5.224999904632568,5.125,5.199999809265137,103200,0,0,0.009708682130449064,1.0146341091249047,,,,,,,,4.775000095367432
2017-04-26,5.199999809265137,5.375,5.150000095367432,5.150000095367432,94800,0,0,-0.009615329948400753,1.0048780673887672,,,,,,,,4.925000190734863
2017-04-27,5.175000190734863,5.275000095367432,5.125,5.125,36200,0,0,-0.004854387360093471,1.0,,,,,,,,4.974999904632568
2017-04-28,5.175000190734863,5.375,5.159999847412109,5.300000190734863,51000,0,0,0.03414637867997339,1.0341463786799734,,,,,,,,4.75
2017-05-01,5.349999904632568,5.414999961853027,5.125,5.25,52200,0,0,-0.009433997912352998,1.024390243902439,,,,,,,,4.875
2017-05-02,5.275000095367432,5.300000190734863,5.175000190734863,5.25,46800,0,0,0.0,1.024390243902439,,,,,,,,5.050000190734863
2017-05-03,5.300000190734863,5.349999904632568,5.199999809265137,5.324999809265137,47400,0,0,0.014285677955264031,1.0390243530273438,,,,5.0950000286102295,,,,5.125
2017-05-04,5.300000190734863,5.400000095367432,5.199999809265137,5.25,66600,0,0,-0.014084471727988102,1.024390243902439,,,,5.0950000286102295,,,,4.775000095367432
2017-05-05,5.25,5.25,5.099999904632568,5.224999904632568,63400,0,0,-0.004761922927129847,1.0195121765136719,,,,5.257499933242798,,,,4.75
2017-05-08,4.900000095367432,5.130000114440918,4.675000190734863,5.0,287400,0,0,-0.04306218349077473,0.9756097560975611,,,,5.045000076293945,,,,4.449999809265137
2017-05-09,4.900000095367432,5.025000095367432,4.679999828338623,4.974999904632568,212000,0,0,-0.00500001907348635,0.9707316887087939,,,,5.045000076293945,,,,4.5
2017-05-10,5.0,5.0,4.699999809265137,4.875,131600,0,0,-0.020100483728542673,0.951219512195122,,,,5.045000076293945,,,,4.650000095367432
